,t,x_0,x_1,x_2,x_des_0,x_des_1,x_des_2,ntr,ale_mse,mean_mse
56,0.28,0.02716161634816528,-0.00026336490282753895,0.00027902578484851725,0.022820411888432996,0.0,0.0,16.0,49.42460697512556,57.34515811624726
57,0.28500000000000003,0.028478474298567466,-0.00028889175175842385,0.00034131283035134506,0.02400249741387052,0.0,0.0,17.0,17.285923251252893,59.55074970447587
58,0.29,0.02981465281408715,-0.00031093479816771146,0.00035536964079754634,0.025210461916161372,0.0,0.0,18.0,1.4234175484509277,19.030145534077825
59,0.295,0.031170730882344486,-0.00032771389618765955,0.0003604843087473192,0.02644328921611607,0.0,0.0,19.0,9.73792516221297,33.834690378199156
60,0.3,0.032546224102282396,-0.00033873558517843474,0.000400867406103035,0.02769990915331063,0.0,0.0,20.0,11.469446445598303,12.506533628791393
61,0.305,0.033938814882294506,-0.00034402702013070613,0.0004567668000717534,0.02897920000000135,0.0,0.0,21.0,15.240402169063543,0.009630977797810417
62,0.31,0.035345875461903084,-0.0003438993851564459,0.0004967740642181276,0.030279990975332977,0.0,0.0,21.0,15.236170689693372,0.009530732558509829
63,0.315,0.03676515048760188,-0.00034060234854903855,0.0005152985668315555,0.03160106485393986,0.0,0.0,21.0,15.245869931131944,0.009693556540514398
64,0.32,0.038196082156470176,-0.00033587799103963203,0.0005137494107722543,0.032941160663041355,0.0,0.0,22.0,2.2057349193921705,38.699968927424734
65,0.325,0.039637792734574025,-0.0003314789011025189,0.0004983616573243664,0.03429897646213109,0.0,0.0,22.0,2.20419666659023,38.69925842552
66,0.33,0.041089229597660676,-0.0003283683708894967,0.0004712612657041455,0.035673172199361204,0.0,0.0,23.0,0.8030902999422276,1.5947686050326453
67,0.335,0.0425503413723204,-0.00032694473264638927,0.00046539218538337333,0.037062372638721364,0.0,0.0,23.0,0.8032998665599382,1.5949232911828175
68,0.34,0.04402059711659564,-0.00032635338862116637,0.0004953156666696945,0.03846517035211345,0.0,0.0,23.0,0.8024915172270639,1.595403723379008
69,0.34500000000000003,0.04549946421362169,-0.0003266024541766239,0.0005154547701875841,0.039880128770422046,0.0,0.0,24.0,30.292758720822132,0.13883343498305797
70,0.35000000000000003,0.046985657066754484,-0.0003279525254871825,0.0005256575579244802,0.04130578528768132,0.0,0.0,24.0,30.28345366599973,0.1389425830118851
71,0.355,0.04847829376613719,-0.00033125345084418137,0.0005448513383164414,0.04274065441243846,0.0,0.0,24.0,30.291533131112317,0.1388807998696224
72,0.36,0.0499754733644975,-0.00033688081461459243,0.0005429383564702965,0.044183230960414197,0.0,0.0,25.0,15.007111677749089,0.008390995477222976
73,0.365,0.05147521893014781,-0.0003449504274675265,0.0005236920386214609,0.0456319932825613,0.0,0.0,25.0,15.01126532664301,0.008431060933880564
74,0.37,0.05297735407277431,-0.00035570075997544035,0.0005227630657629537,0.04708540652262026,0.0,0.0,25.0,15.002921250597234,0.00833549172642364
75,0.375,0.05448039004558275,-0.00036747174625406903,0.000508346868648071,0.04854192589827408,0.0,0.0,25.0,15.008320022444257,0.008357236852210119
76,0.38,0.05598275937809019,-0.0003787638194584885,0.000452918009725782,0.05000000000000129,0.0,0.0,25.0,15.00709093014314,0.008456734186045079
77,0.385,0.05748269411912738,-0.0003883529870626467,0.0003644392458598569,0.051458074101728465,0.0,0.0,26.0,4.629923326779547,32.15923149176629
78,0.39,0.05897772752955775,-0.0003967064334727899,0.0003004800457154632,0.05291459347738227,0.0,0.0,26.0,4.629647656113373,32.160259678123325
79,0.395,0.06046574041427443,-0.0004035222321072758,0.0002789198568755007,0.0543680067174413,0.0,0.0,27.0,4.032019435397069,0.022602874045142662
80,0.4,0.061945041964031854,-0.000409281555983675,0.0002486270479468342,0.055816769039588265,0.0,0.0,28.0,26.943777840271007,45.53155835821139
81,0.405,0.063412521247235,-0.00041390747089669396,0.00022374056689926857,0.05725934558756415,0.0,0.0,28.0,26.949927800141676,45.53529836182335
82,0.41000000000000003,0.06486361417466752,-0.00041733336327801426,0.00025170902064356013,0.05869421471232114,0.0,0.0,28.0,26.94475758208726,45.53553981580129
83,0.41500000000000004,0.06629914178513543,-0.0004209043615509012,0.0002853167604656171,0.0601198712295804,0.0,0.0,28.0,26.943565000704996,45.53442127085479
84,0.42,0.0677184038639808,-0.0004235545299253816,0.0003126688481271706,0.06153482964788909,0.0,0.0,28.0,26.943269430541697,45.53133111806116
85,0.425,0.06911874161909742,-0.0004255525515535567,0.00035645750286219076,0.06293762736128106,0.0,0.0,28.0,26.944270637046493,45.53977188507146
86,0.43,0.07049987025011564,-0.0004277712627590828,0.00039330994230608434,0.06432682780064133,0.0,0.0,28.0,26.94235876020599,45.536325036952306
87,0.435,0.07186112953275761,-0.000431553303015906,0.0003947130607348751,0.06570102353787133,0.0,0.0,28.0,26.944531783456114,45.529677244126916
88,0.44,0.07320105058553,-0.0004381485088403022,0.00035155494336685736,0.0670588393369611,0.0,0.0,29.0,114.03151815176766,0.009398678905747426
89,0.445,0.07451488616528973,-0.0004454909777212746,0.0003149404494837679,0.06839893514606246,0.0,0.0,30.0,1.449845277468905,33.46482464578896
90,0.45,0.0758046711267964,-0.0004519460960526493,0.0002562276312400173,0.06972000902466952,0.0,0.0,30.0,1.4505158220275218,33.46725743277845
91,0.455,0.07707212400985951,-0.0004579296447960242,0.0001434556742409515,0.0710208000000011,0.0,0.0,30.0,1.4493221666579157,33.471223072036494
92,0.46,0.07831302726457968,-0.000461959840436417,1.985304994660855e-05,0.0723000908466917,0.0,0.0,30.0,1.4524720793635626,33.46120700470194
93,0.465,0.07952580532274514,-0.00046314494783837254,-0.0001155348396116408,0.07355671078388631,0.0,0.0,30.0,1.452245515250754,33.463799402708865
94,0.47000000000000003,0.08070929772063784,-0.0004614334226509065,-0.00024898231091925846,0.07478953808384092,0.0,0.0,30.0,1.4503605666383783,33.46995141921158
95,0.47500000000000003,0.08186389803427578,-0.0004572525182670065,-0.0003918889959147631,0.07599750258613186,0.0,0.0,31.0,1.167172515879895,68.11381755869121
96,0.48,0.08298470775254274,-0.00044954857734502696,-0.0005160279710629595,0.07717958811156928,0.0,0.0,31.0,1.1668892466909808,68.11431027532092
97,0.485,0.08406822857963579,-0.0004371098231634612,-0.0005668955053120219,0.07833483476992087,0.0,0.0,31.0,1.1672242912849633,68.11286957099813
98,0.49,0.08511826058797023,-0.00042091445604952225,-0.0005932234202168185,0.07946234115554124,0.0,0.0,31.0,1.1672263458383738,68.10877528862156
99,0.495,0.08613616827559027,-0.00040253113786654763,-0.0006414119345000849,0.08056126642501027,0.0,0.0,31.0,1.166779884703604,68.10922870627572
100,0.5,0.08711737880572491,-0.0003832723826589334,-0.0006877535772890216,0.08163083225088075,0.0,0.0,31.0,1.1664842186762303,68.11326416269029
101,0.505,0.08805967511307898,-0.0003646966345767453,-0.0007258482285827807,0.08267032464563417,0.0,0.0,31.0,1.16699078462735,68.11048613266655
102,0.51,0.08896308716828324,-0.0003480907299204674,-0.0007673480846884476,0.0836790956499458,0.0,0.0,31.0,1.1665483162703456,68.11828159482033
103,0.515,0.08982839986414302,-0.00033296575668369585,-0.0008169276957910383,0.08465656487936102,0.0,0.0,32.0,7.479457931144462,75.43100284846943
104,0.52,0.09065878849072974,-0.00031895421014746094,-0.0008927796897498227,0.08560222092348013,0.0,0.0,32.0,7.476395289973729,75.42816405732256
105,0.525,0.09145327358139498,-0.000307684467697919,-0.0009880536533364193,0.08651562259175616,0.0,0.0,33.0,17.6428493456806,37.657878452066235
106,0.53,0.09220699714596792,-0.00030133436630689367,-0.0010633425993987072,0.0873964000000006,0.0,0.0,33.0,17.647274241030164,37.66087786895148
107,0.535,0.09291622802410474,-0.00030142615592162786,-0.0010700664802740603,0.08824425549170423,0.0,0.0,33.0,17.644463401672738,37.65912601617532
108,0.54,0.09358639171985482,-0.0003071800075176046,-0.0010632563705466902,0.08905896438826688,0.0,0.0,33.0,17.646288506943524,37.65888321557393
109,0.545,0.0942218671645217,-0.000316264857076281,-0.0010810141078897804,0.08984037556224089,0.0,0.0,34.0,24.372889502441517,5.801789137400303
110,0.55,0.09482040969627122,-0.0003267273282312978,-0.0010957188525506434,0.09058841182768773,0.0,0.0,34.0,24.36806555430939,5.803083107786039
111,0.555,0.095381593307469,-0.00033831473049338165,-0.0011121068435992073,0.09130307014174721,0.0,0.0,34.0,24.366649896636783,5.803082240008912
112,0.56,0.09590472656010143,-0.0003505610347528494,-0.0011083264272394315,0.09198442161152043,0.0,0.0,34.0,24.371212746070352,5.8040592383558405
113,0.5650000000000001,0.09639266823532497,-0.00036170315486739224,-0.0010951112693853794,0.09263261130036615,0.0,0.0,34.0,24.366996661842883,5.801739271705382
114,0.5700000000000001,0.09684781140163913,-0.0003706527204499789,-0.0010888806136561953,0.09324785782771183,0.0,0.0,34.0,24.3714558512853,5.804010515337963
115,0.5750000000000001,0.09726949391274788,-0.00037888293779679436,-0.00108396004912181,0.09383045275648061,0.0,0.0,35.0,93.36837732199781,1.5483852083420508
116,0.58,0.0976569017151483,-0.00038806134833123027,-0.0010774266655161728,0.09438075976223192,0.0,0.0,35.0,93.37927034954672,1.5487201299710809
117,0.585,0.09800882538537557,-0.0003982459771698338,-0.0010503214257083205,0.09489921357811881,0.0,0.0,36.0,162.8728236138191,0.013730087511982436
118,0.59,0.09832852634815034,-0.000408533075926116,-0.0010034770486682342,0.09538631870976055,0.0,0.0,36.0,162.87697872106645,0.013591264457954316
119,0.595,0.09862062972628136,-0.00041752750683862077,-0.0009541860708004226,0.0958426479141321,0.0,0.0,36.0,162.84330001277982,0.013716242313882295
120,0.6,0.09888783515650072,-0.00042452345553571717,-0.0009227874175012689,0.09626884043657147,0.0,0.0,36.0,162.87732471777863,0.013741326900004677
121,0.605,0.09912963913214508,-0.00043075125754041114,-0.0008954254310493185,0.09666560000000035,0.0,0.0,36.0,162.8630503909836,0.013759368909559932
122,0.61,0.09934467628337974,-0.00043757777870492886,-0.0008734865207485555,0.09703369254047023,0.0,0.0,37.0,38.742639955041,44.854023549059534
123,0.615,0.0995335848980775,-0.0004442679404368521,-0.0008539702128212612,0.09737394368311603,0.0,0.0,37.0,38.75464705485357,44.84776446445936
124,0.62,0.09969775004811872,-0.0004497985150917272,-0.0008236299681471158,0.09768723595264084,0.0,0.0,37.0,38.76093051832089,44.85243194997254
125,0.625,0.09983854152721132,-0.0004551112263457376,-0.0008099333441119778,0.09797450571240374,0.0,0.0,37.0,38.753524821288615,44.852717330903474
126,0.63,0.0999551213710317,-0.00046093721591269226,-0.000796698891728076,0.09823673982624603,0.0,0.0,38.0,165.98984029771847,134.43317518369753
127,0.635,0.10004761035033724,-0.0004662265617853865,-0.0007498617387875004,0.09847497203712052,0.0,0.0,38.0,165.99016072361187,134.43752873754144
128,0.64,0.10011907822865233,-0.00046989150803635924,-0.0006950475597863272,0.09869027905664796,0.0,0.0,38.0,165.99387522382938,134.4433142263516
129,0.645,0.10017165505172891,-0.000472489323814223,-0.0006529725946411996,0.09888377635969703,0.0,0.0,38.0,165.99577764849272,134.43959152009793
130,0.65,0.10020564889220632,-0.00047423523214936466,-0.0005978805263472466,0.09905661367808039,0.0,0.0,39.0,71.4272547694696,66.2804877104167
131,0.655,0.10022382930120192,-0.00047532771866029403,-0.0005644711455751701,0.09920997018747135,0.0,0.0,39.0,71.43522593216899,66.28086473773844
132,0.66,0.10022962059178471,-0.0004762585455671389,-0.000578907964135972,0.0993450493816499,0.0,0.0,39.0,71.42316638681675,66.27730912768202
133,0.665,0.10022209168933095,-0.0004776693532383948,-0.0005981746748437505,0.09946307362816098,0.0,0.0,39.0,71.42372777295414,66.28460019541444
134,0.67,0.10020300205249905,-0.00048091654148041255,-0.0006402456085181735,0.09956527839949958,0.0,0.0,39.0,71.43120681426032,66.28103228724501
135,0.675,0.1001742123805414,-0.0004847856818940375,-0.0006986972237551793,0.09965290617392952,0.0,0.0,39.0,71.4201921643483,66.28048977809708
136,0.68,0.10013723922961719,-0.0004885341666042898,-0.0007402729530373956,0.09972719999999935,0.0,0.0,39.0,71.43403424254691,66.2803450329241
137,0.685,0.10009459738740849,-0.0004912527840599123,-0.0007778314016365586,0.09978939671891407,0.0,0.0,39.0,71.41931520799737,66.27884777140687
138,0.6900000000000001,0.1000487422242923,-0.0004920199558938444,-0.0008153187081789636,0.09984071983880494,0.0,0.0,39.0,71.44258418573224,66.2809851334891
139,0.6950000000000001,0.10000177403610613,-0.0004903334597948779,-0.0008525811508929147,0.09988237205503925,0.0,0.0,39.0,71.42481094994794,66.28398197384954
140,0.7000000000000001,0.09995411086144276,-0.0004875020436211221,-0.0008749277606082856,0.09991552741065002,0.0,0.0,39.0,71.4286562131631,66.27659908323328
141,0.705,0.09990576896029112,-0.00048499412012196303,-0.0008984218517928058,0.09994132309099202,0.0,0.0,39.0,71.42964525007183,66.27630793385394
142,0.71,0.09985844853073568,-0.000481918910284085,-0.0009471497786982026,0.09996085084672002,0.0,0.0,39.0,71.42379940044955,66.27880478151803
143,0.715,0.0998139389985182,-0.00047715097113291705,-0.00099485780864487,0.09997514803920104,0.0,0.0,39.0,71.4231663919704,66.27773470655191
144,0.72,0.09977259815996507,-0.00047161894337043996,-0.0010233896536804192,0.09998518830244851,0.0,0.0,39.0,71.42769866007241,66.27451269533499
145,0.725,0.09973391210202327,-0.0004664432272827756,-0.0010482633239762634,0.09999187181568026,0.0,0.0,39.0,71.4318987297205,66.28415362579659
146,0.73,0.09969716493019291,-0.000462812680325251,-0.0010852965406311682,0.09999601518061318,0.0,0.0,39.0,71.44073775102326,66.28151304580255
147,0.735,0.09966213044703388,-0.0004617115798185156,-0.0011181137624401976,0.0999983408975762,0.0,0.0,39.0,71.43674762998077,66.27688508980489
148,0.74,0.09963020413009141,-0.0004621611143247991,-0.0011476165674840224,0.0999994664345607,0.0,0.0,39.0,71.41436654540325,66.28416513043109
149,0.745,0.09960320529295603,-0.00046279221051240326,-0.001168090095562362,0.09999989288328948,0.0,0.0,39.0,71.43526635121766,66.27880455326992
