,t,x_0,x_1,x_2,x_des_0,x_des_1,x_des_2
1112,5.5600000000000005,-0.010425296845711621,0.07594437290860963,0.02313081885282545,0.0,0.06972000902466519,0.0
1113,5.565,-0.01034131959451072,0.07465510585435951,0.023045221218968816,0.0,0.06839893514605812,0.0
1114,5.57,-0.01025600279813534,0.07333538337727871,0.022952611559138268,0.0,0.0670588393369567,0.0
1115,5.575,-0.010169955441751134,0.07198583005280397,0.022853103093998507,0.0,0.06570102353786703,0.0
1116,5.58,-0.010082874467036512,0.07060505895954804,0.022766839377864594,0.0,0.06432682780063699,0.0
1117,5.585,-0.009994583353997196,0.06919566991795637,0.02268462938828685,0.0,0.06293762736127691,0.0
1118,5.59,-0.009905767921845499,0.06776194587771851,0.02258751868662117,0.0,0.06153482964788493,0.0
1119,5.595,-0.009816951430732754,0.06630453751857414,0.02250527659107021,0.0,0.06011987122957636,0.0
1120,5.6000000000000005,-0.009728045196982671,0.06482354522210462,0.022462057048457336,0.0,0.05869421471231713,0.0
1121,5.605,-0.009638910621635495,0.06332261898943319,0.02244295445390057,0.0,0.05725934558755985,0.0
1122,5.61,-0.009549405913151619,0.06180596991736132,0.022430861671794304,0.0,0.0558167690395841,0.0
1123,5.615,-0.009459431420262763,0.06027520530887458,0.022449198376217457,0.0,0.054368006717437134,0.0
1124,5.62,-0.009369534569598754,0.058733543829870866,0.022483667853679133,0.0,0.05291459347737819,0.0
1125,5.625,-0.009280576984928415,0.05718292584092047,0.022495934777513788,0.0,0.05145807410172451,0.0
1126,5.63,-0.00919291598413731,0.05562460991356205,0.022481213146915896,0.0,0.04999999999999735,0.0
1127,5.635,-0.00910652988364551,0.05405982100705128,0.022443263901126713,0.0,0.04854192589827025,0.0
1128,5.64,-0.00902143333215049,0.05248974935673204,0.02238319462072307,0.0,0.047085406522616446,0.0
1129,5.6450000000000005,-0.008938198131846913,0.050915882621768646,0.02231873400587966,0.0,0.0456319932825576,0.0
1130,5.65,-0.008857126130076259,0.04934011735237373,0.022251352745638955,0.0,0.0441832309604103,0.0
1131,5.655,-0.008777650761288832,0.04776461723629084,0.022174454172400056,0.0,0.04274065441243463,0.0
1132,5.66,-0.008699362086526136,0.04619149732546444,0.022103978708198545,0.0,0.04130578528767759,0.0
1133,5.665,-0.008622509137084155,0.044622954254994275,0.02204379093456245,0.0,0.03988012877041841,0.0
1134,5.67,-0.008547284247398356,0.04306099815412758,0.021992196614996084,0.0,0.03846517035210978,0.0
1135,5.675,-0.008473192179176635,0.04150729354096879,0.021941091031357683,0.0,0.03706237263871781,0.0
1136,5.68,-0.008400596844582981,0.039963647000129214,0.021879156555530962,0.0,0.03567317219935773,0.0
1137,5.6850000000000005,-0.008330614479489065,0.03843269504987812,0.02181502636537428,0.0,0.03429897646212776,0.0
1138,5.69,-0.008263462429147335,0.036916984892905375,0.02175349236201559,0.0,0.032941160663037705,0.0
1139,5.695,-0.008198345104812719,0.03541799059591875,0.021677879236124593,0.0,0.03160106485393638,0.0
1140,5.7,-0.00813535269168893,0.033937711859564755,0.021583171910274205,0.0,0.030279990975329518,0.0
1141,5.705,-0.008074622512678882,0.032478960854281876,0.02147514044486734,0.0,0.02897919999999815,0.0
1142,5.71,-0.00801536397808018,0.03104482530757605,0.02136173671749172,0.0,0.02769990915330739,0.0
1143,5.715,-0.007956683766102292,0.02963804049026867,0.02124772723519401,0.0,0.02644328921611283,0.0
1144,5.72,-0.007898747773471238,0.028260523467746684,0.021131768847360864,0.0,0.025210461916158167,0.0
1145,5.7250000000000005,-0.007841822716181703,0.026913365381790053,0.021007116237899203,0.0,0.024002497413867507,0.0
1146,5.73,-0.0077861662582624416,0.025597587989107398,0.02086970055726891,0.0,0.022820411888429704,0.0
1147,5.735,-0.007733674551539647,0.024315199320030356,0.020734670334695015,0.0,0.02166516523007833,0.0
1148,5.74,-0.007686277255387948,0.023067221932641182,0.020608183283928733,0.0,0.020537658844457962,0.0
1149,5.745,-0.007643732052662857,0.02185378374373658,0.020478538792324186,0.0,0.019438733574988876,0.0
1150,5.75,-0.007604093524723525,0.020675226469345585,0.020345120331035808,0.0,0.018369167749118565,0.0
1151,5.755,-0.007565438250216807,0.019532559473924623,0.020211949356930162,0.0,0.017329675354365304,0.0
1152,5.76,-0.007527542944602594,0.018428285857325737,0.0200822599181989,0.0,0.016320904350053955,0.0
1153,5.765,-0.007490184491558427,0.017364350990674307,0.01995552041586608,0.0,0.015343435120638738,0.0
1154,5.7700000000000005,-0.007451316043327692,0.016342206750842577,0.019837848764233893,0.0,0.014397779076519401,0.0
1155,5.775,-0.007408919554569421,0.015362950402166472,0.019732591743895654,0.0,0.013484377408243264,0.0
1156,5.78,-0.007363310940687284,0.014426688970942162,0.01962925999178387,0.0,0.012603599999998605,0.0
1157,5.785,-0.007316398440211819,0.013532307270764491,0.019521766576709725,0.0,0.011755744508294863,0.0
1158,5.79,-0.007268212549219112,0.012678704333055488,0.019414438447916536,0.0,0.010941035611732541,0.0
1159,5.795,-0.007216959277886544,0.011867944921500048,0.019319136752342564,0.0,0.010159624437758752,0.0
1160,5.8,-0.007163031769201933,0.01110103997475144,0.019231472191901425,0.0,0.009411588172312024,0.0
1161,5.805,-0.007108454899039532,0.010375525948332832,0.0191387863934591,0.0,0.008696929858252322,0.0
1162,5.8100000000000005,-0.0070534147064112715,0.009689524020879942,0.019041181709246027,0.0,0.008015578388479327,0.0
1163,5.815,-0.00699598856175203,0.009044962571968554,0.018952844023496652,0.0,0.0073673886996332705,0.0
1164,5.82,-0.006934604629607681,0.008441450620216544,0.018873993865333616,0.0,0.006752142172287812,0.0
1165,5.825,-0.006869923102970311,0.007873793177217352,0.01878422019287141,0.0,0.006169547243519258,0.0
1166,5.83,-0.006802380375747034,0.007340515941132447,0.01868791520749409,0.0,0.005619240237768164,0.0
1167,5.835,-0.00673075133241297,0.006844166529883011,0.01860408626593865,0.0,0.005100786421881054,0.0
1168,5.84,-0.006656104344707461,0.006385645028005671,0.01852884126786336,0.0,0.004613681290239313,0.0
1169,5.845,-0.006580683477898396,0.005963135232828479,0.018452841134833975,0.0,0.004157352085867316,0.0
1170,5.8500000000000005,-0.006505332573338308,0.0055735296354241706,0.01836795153846689,0.0,0.003731159563428399,0.0
1171,5.855,-0.0064302991715222005,0.0052137984660675304,0.018267842672342664,0.0,0.0033343999999992935,0.0
1172,5.86,-0.006356240576193656,0.004882884327346114,0.01816130460310845,0.0,0.002966307459529638,0.0
1173,5.865,-0.006283752431791775,0.00457901904038215,0.018045925775711576,0.0,0.002626056316883396,0.0
1174,5.87,-0.006214647625421086,0.004302091737277177,0.017921447646174187,0.0,0.0023127640473594724,0.0
1175,5.875,-0.006151105821336628,0.004053019137101919,0.017797584186004974,0.0,0.002025494287595908,0.0
1176,5.88,-0.006093856646425256,0.0038304523061146695,0.017678911605105724,0.0,0.0017632601737533893,0.0
1177,5.885,-0.0060428031266290426,0.003632852850705599,0.017565330664446804,0.0,0.001525027962879344,0.0
1178,5.89,-0.005996270674214797,0.00345976655275942,0.01745333203340521,0.0,0.0013097209433519108,0.0
1179,5.8950000000000005,-0.005952411539942156,0.003311075879919536,0.017343101359524587,0.0,0.001116223640302838,0.0
1180,5.9,-0.005911005418249558,0.0031850154575291407,0.01723489707438047,0.0,0.0009433863219192595,0.0
1181,5.905,-0.005871928466616862,0.00308004291614172,0.01712912493301004,0.0,0.0007900298125287364,0.0
1182,5.91,-0.005833599739366606,0.00299638832038059,0.017029629676208777,0.0,0.0006549506183501919,0.0
1183,5.915,-0.005794148250686198,0.002933683788005687,0.016936033568816747,0.0,0.0005369263718399964,0.0
1184,5.92,-0.0057534029724390905,0.002889361964515844,0.016840580149067558,0.0,0.00043472160050050945,0.0
1185,5.925,-0.005711695270949374,0.0028617459196716324,0.016744114475971503,0.0,0.0003470938260710099,0.0
1186,5.93,-0.005670714016762145,0.002851089957928199,0.016654788258738066,0.0,0.00027279999999940685,0.0
1187,5.9350000000000005,-0.0056324510150764975,0.0028567414624741526,0.016572637170318125,0.0,0.00021060328108557513,0.0
1188,5.94,-0.0055972777312943145,0.0028760853345632174,0.01649035602574117,0.0,0.00015928016119470811,0.0
1189,5.945,-0.00556449241505598,0.002906886863020918,0.016407530729532865,0.0,0.00011762794496039675,0.0
1190,5.95,-0.005533463717648637,0.0029470699409585837,0.01632762522050217,0.0,8.447258934829449e-05,0.0
1191,5.955,-0.0055045003603443965,0.0029941922487670067,0.01624791847323172,0.0,5.8676909008070766e-05,0.0
