,t,x_0,x_1,x_2,x_des_0,x_des_1,x_des_2,ntr,ale_mse,mean_mse,rmse_z
0,2.0710515286137218e-14,7.892726862094976e-18,9.86590857761872e-19,9.86590857761872e-19,1.5785453724189952e-17,-4.2423406883760495e-17,0.0,-6.465721845428204e-14,-3.946363431047488e-17,-5.426249717690296e-18,0.007731304584876061
1,0.006535832847645304,6.471109141713234e-06,2.1471730628688583e-06,2.928436700547064e-06,6.391740771350586e-06,2.1305802706144116e-06,0.0,1.0427686085643442,0.28398983768786207,0.05164253434543631,
2,0.00807117147100544,-6.354895366838835e-06,-3.877398228807837e-06,1.9957710060268032e-05,-8.03930567264468e-06,-2.68204145701424e-06,0.0,1.9469428312231298,0.27799729820985436,0.004791524726103337,
3,0.017107060920873062,1.0594206746494572e-05,4.578330021699637e-07,6.413916775719e-05,8.866919876617545e-06,2.9198753275121353e-06,0.0,2.057725380865064,0.2778624150850169,0.004901188014382099,
4,0.017809197435220542,-8.789454640264194e-06,-8.012745715890458e-06,0.00011931926219382647,-8.614603941698639e-06,-3.0496502125175185e-06,0.0,1.9402265573958577,0.2786338888116995,0.004827537178755828,
5,0.02726166555227608,4.820258006770025e-06,-3.829640793291546e-06,0.00018534175609258305,1.1053432542000536e-05,3.130687413877345e-06,0.0,3.063050900119173,0.1404966657161287,0.02026255159433988,
6,0.027713860388048177,-2.0664202017217842e-05,-1.4984350391650112e-05,0.0002504864066160012,-5.5676228684621575e-06,-3.1858829724666393e-06,0.0,2.936432722016602,0.13924736569476795,0.020207702433653392,
7,0.03733295460998334,-1.1058218347675708e-05,-1.6058775151156453e-05,0.00031881514655145626,1.781591184697184e-05,3.2258155543857434e-06,0.0,3.063941005449142,0.1403531367561103,0.020275078771562993,
8,0.03766613131885545,-3.962657428279553e-05,-3.424902113992986e-05,0.0003807694864198547,5.061933384219395e-06,-3.256011898320477e-06,0.0,2.9364830402524875,0.13960531533805798,0.02017614141748405,
9,0.04737448903268579,-2.8919720329437712e-05,-4.1101191804405697e-05,0.0004366834858215742,3.4720892590633865e-05,3.2796292857685818e-06,0.0,4.067205125225157,0.15621326750049488,0.005835243816783661,
10,0.04763823851975272,-5.544350990827143e-05,-6.24780890624109e-05,0.0004846811879692628,2.929989182169208e-05,-3.2985980972853894e-06,0.0,3.9333377603514186,0.15604504979167097,0.005834196598883315,
11,0.05740213814033508,-4.197604729596821e-05,-6.864657522708453e-05,0.0005491568659983943,6.868812899022161e-05,3.314163210889336e-06,0.0,4.0666715260206985,0.15733588467926332,0.005848922358775542,
12,0.0576204440929269,-6.416826398256243e-05,-8.778031115467152e-05,0.0006136713327020672,7.458877377502619e-05,-3.3271626725395034e-06,0.0,3.933229507690771,0.1563370157498003,0.0058598321218748285,
13,0.06742221349033949,-4.236284009729317e-05,-9.179043306890386e-05,0.0006768487853218,0.00012777691593559803,3.338180948017843e-06,0.0,4.066882269513477,0.15535927603221067,0.005851501204623081,
14,0.06760847562094532,-5.286719948968776e-05,-0.00010934913643972284,0.0007256793301953976,0.00014941733471091198,-3.3476378899969633e-06,0.0,3.933013098223367,0.15641126624338508,0.0058237233700944415,
15,0.07743771131210249,-1.5830467928555782e-05,-0.00011183851956688504,0.0007799327566982712,0.0002209065599920606,3.3558427719289092e-06,0.0,4.067078473112001,0.15577515940287393,0.005886592806013344,
16,0.07760016916658413,-9.702309342453252e-06,-0.00012651157602560752,0.0008340864002692877,0.0002630134343014938,-3.3630283836031006e-06,0.0,3.9328446882107615,0.15588318105599555,0.005861263814926353,
17,0.08745023374776757,4.413651381399152e-05,-0.00012314786854817036,0.0008974510958265936,0.0003575834324895962,3.3693732622413236e-06,0.0,4.067217016181919,0.1566108524231906,0.005844804525999646,
18,0.08759431302800615,6.828032023362876e-05,-0.00013051763257876484,0.0009592264957954755,0.0004250702775176519,-3.3750166055027482e-06,0.0,3.93273665526606,0.15573218850607817,0.0058160870455234055,
19,0.09746071425513167,0.00014381416351927037,-0.00012072818552898993,0.0010287132306749007,0.0005476468667877666,3.380068528148831e-06,0.0,4.067293673679027,0.15543113093879046,0.005871539050111795,
20,0.09759017640694762,0.00019326362391448472,-0.0001235511000705507,0.0010873112648245825,0.0006454989558750692,-3.3846172715914054e-06,0.0,3.932693424962965,0.15606452013861272,0.005825153215006823,
21,0.10746973317336139,0.000297709804567584,-0.00011025034087388844,0.0011390512991388778,0.0008010364171887428,3.388734372700637e-06,0.0,4.0672992693499355,0.15618140926835233,0.005836207440587538,
22,0.10758729257599593,0.00038056493431149537,-0.00010976715162408972,0.0011853012608328485,0.0009342047393207258,-3.3924784343402096e-06,0.0,3.932733331109872,0.15584990153866177,0.005852363183725146,
23,0.11747767013691536,0.0005237517701883319,-9.394470507794317e-05,0.0012398156105683155,0.0011275807504543486,3.3958979194565136e-06,0.0,4.067199438204398,0.15560686002713575,0.005877690037493275,
24,0.11758534957487536,0.0006499619427271953,-9.258693257812465e-05,0.0012928034069369257,0.0013008857499379122,-3.3990332516478625e-06,0.0,3.9329204178945654,0.15576382288173637,0.005826654827325895,
25,0.12748478387461126,0.0008393716978497267,-7.703924742426717e-05,0.0013407462201364183,0.0015368077904423755,3.4019184143498416e-06,0.0,4.066868931586244,0.15522530728084538,0.005870152956725864,
