,xtr_0,xtr_1,ytr_0,x_epi_0,x_epi_1,y_epi_0,loss,mean_model,ale_model,epi_model,mean_true,ale_true,x_0,x_1,xte_0,xte_1,mean_modelte,ale_modelte,epi_modelte
2164,,,,,,,,-0.7183384,0.12770984,0.13999999,-0.6776612668338636,0.0898056603967276,0.026110539180610046,0.024664055051411605,0.17445354815309386,0.15941565794461907,-3.2085118,0.49586368,0.14
2165,,,,,,,,-0.7209104,0.12836045,0.13999999,-0.680225905677817,0.09240483397576973,0.025902044387525185,0.024699056427532246,0.21131844730192412,0.1591063867482091,-3.574512,0.5309691,0.14
2166,,,,,,,,-0.7235509,0.12904318,0.13999999,-0.6829127226642095,0.09262740086191061,0.02564168077734075,0.02470434767739571,0.14455412650645152,0.1601577174615574,-2.780426,0.40100348,0.14
2167,,,,,,,,-0.72522664,0.12948573,0.13999999,-0.6838294907641703,0.0918980836376521,0.025506708473567206,0.024738761661848574,-0.1140669789596213,0.16477387882814581,0.17775868,-0.026446942,0.14
2168,,,,,,,,-0.7270439,0.12996918,0.13999999,-0.6871456644348086,0.09242971244466694,0.025316974536829018,0.02474120073173334,-0.08200922147096683,0.1641775053233657,-0.097258024,0.013064518,0.14
2169,,,,,,,,-0.7279653,0.13023174,0.13999999,-0.6875713532607648,0.09261259429863201,0.025244622756259757,0.02477447301045908,-0.08798973483387088,0.16458366352968806,0.04866821,-0.007952775,0.14
2170,,,,,,,,-0.72909135,0.13055067,0.14,-0.6880849020408002,0.09222220912099965,0.025111871815513376,0.02477668101821062,-0.07216850336494919,0.16425722158789394,-0.04573781,0.0052746665,0.14
2171,,,,,,,,-0.72933424,0.13064551,0.13999999,-0.6893848785096741,0.09144468117080494,0.025097379845897518,0.024807561249177778,-0.07068196053443103,0.16453960992580466,0.017109238,-0.003608483,0.14
2172,,,,,,,,-0.72981864,0.1308122,0.14,-0.6917992506062992,0.09282118693075246,0.02501660285858224,0.024810344663234583,-0.059226866076047394,0.1642852519665675,-0.02869883,0.0024888865,0.14
2173,,,,,,,,-0.7294774,0.13077179,0.13999999,-0.6876950618477253,0.09188248435271738,0.02504778713174025,0.024843093065712987,-0.05484861807171633,0.16452013412110814,0.0023114013,-0.0016333685,0.14
2174,,,,,,,,-0.72946393,0.13082214,0.13999999,-0.693932327648517,0.09410768886835336,0.025006383321453798,0.02484718123180646,-0.04546696990124633,0.16429964072569606,-0.020327928,0.0010298835,0.14
2175,,,,,,,,-0.7286834,0.13068877,0.13999999,-0.6851491152563137,0.0927699072014574,0.025068285988211047,0.024884795243639547,-0.03951558846000256,0.164509000872024,-0.006926676,-0.00044041948,0.14
2176,,,,,,,,-0.72828054,0.13065486,0.13999999,-0.6866721249883632,0.09254841216934334,0.025054867272658442,0.024892518402644143,-0.03138026873091377,0.16430857868970375,-0.016058892,0.00012719048,0.14
2177,,,,,,,,-0.72714883,0.13044575,0.13999999,-0.6879512772012909,0.09183192451994072,0.02514200629283373,0.024933341947638334,-0.02440628008226301,0.1645016003929256,-0.01373786,0.00046240064,0.14
2178,,,,,,,,-0.72647864,0.13035929,0.13999999,-0.6885391492156692,0.09073244591068391,0.025145775407496258,0.024945428434588277,-0.01713519409280432,0.1643148729751401,-0.013744303,-0.00042248194,0.14
2179,,,,,,,,-0.7251866,0.13010857,0.13999999,-0.68131446264893,0.0910940474423984,0.025247525868694998,0.02498489760277551,-0.009411698463929617,0.1644961161857531,-0.019167818,0.001385091,0.14
2180,,,,,,,,-0.7244863,0.13000244,0.13999999,-0.6827289020935617,0.09291957013285572,0.025259008572860144,0.02499204936934507,-0.002805862515188373,0.1643197587800086,-0.012821282,-0.0005223846,0.14
2181,,,,,,,,-0.7232675,0.1297522,0.14,-0.6837580574940483,0.09037798475227579,0.025362081545207114,0.025024665136851434,0.005520751615157474,0.16449167174193774,-0.024873825,0.0028212734,0.14
2182,,,,,,,,-0.7227169,0.12965387,0.13999999,-0.6848681018603057,0.09189230048486594,0.025373023938375403,0.02502077628681412,0.011568928965397001,0.16432388264217,-0.07734629,0.0010295952,0.14
2183,,,,,,,,-0.72168905,0.12942763,0.13999999,-0.6776965415644574,0.092907126014253,0.025469674575268143,0.025044849626925016,0.02042077206126684,0.16448777211011995,-0.18619764,0.009151361,0.14
2184,,,,,,,,-0.7213542,0.12936532,0.13999999,-0.6804955773205142,0.08929132745655291,0.025469435315001933,0.02503482691961922,0.025965573730747853,0.16432763792383698,-0.28916284,0.011571451,0.14
2185,,,,,,,,-0.7205155,0.12916711,0.13999999,-0.6785950033017211,0.09135028775896183,0.025557886259852763,0.02505218415784135,0.03530787523187134,0.16448409216679408,-0.46032706,0.028291462,0.14
2186,,,,,,,,-0.7203262,0.12912734,0.13999999,-0.6780651216705061,0.09109260506448692,0.02555077219366331,0.025037307193632195,0.04036725413695357,0.16433130483557776,-0.5933048,0.03474586,0.14
2187,,,,,,,,-0.7195567,0.12895206,0.13999999,-0.6753219336085654,0.09067446809459244,0.025631093770570622,0.02505709732918392,0.05019721814556624,0.16448037937954194,-0.80143756,0.050631274,0.14
2188,,,,,,,,-0.7194198,0.12894759,0.14,-0.6813187807319752,0.09162234946427747,0.02561008930811151,0.025051121025653763,0.0547596566149781,0.16433512185123977,-0.9221946,0.057557352,0.14
2189,,,,,,,,-0.71875006,0.12881972,0.13999999,-0.6797343785975087,0.09213717571315969,0.025672449449480016,0.025080242747559132,0.06510297199536712,0.164476397648545,-1.1226704,0.08160277,0.14
2190,,,,,,,,-0.71869797,0.12885378,0.14,-0.6770999178184286,0.08853458819551573,0.025636720691942064,0.02508143291887082,0.06912809123759381,0.16433933371509885,-1.2382643,0.09283577,0.14
2191,,,,,,,,-0.71808136,0.12874873,0.13999999,-0.6782210706500346,0.09010888238868311,0.025690630892934958,0.02511458038020964,0.08004103310918212,0.16447188212398056,-1.4736938,0.15003948,0.14
2192,,,,,,,,-0.71808666,0.12879811,0.13999999,-0.6750619421003266,0.09106061189739564,0.025649394821563642,0.025116373801922803,0.0834546722736658,0.1643442384325487,-1.6208751,0.19559756,0.14
2193,,,,,,,,-0.71753496,0.12871164,0.13999999,-0.6785994361952513,0.09098406402760509,0.025696785187913868,0.025150846187217236,0.09503223808501911,0.16446648562050795,-1.8669603,0.22454183,0.14
