,t,x_0,x_1,x_2,x_des_0,x_des_1,x_des_2,ntr,ale_mse,mean_mse
457,2.285,-0.015050236514382018,0.10050256940625418,0.004678571466744673,0.0,0.0999918718156801,0.0,93.0,0.08609794805323864,0.010071281961212836
458,2.29,-0.015038011429801877,0.10050336072629779,0.004619155373106778,0.0,0.09998518830244824,0.0,93.0,0.08606978607764873,0.01003931470440354
459,2.295,-0.015020470673741779,0.10050370354685116,0.004579994235419802,0.0,0.09997514803920134,0.0,93.0,0.08583411710324207,0.010072417132218046
460,2.3000000000000003,-0.014998002938789785,0.10050316501582895,0.004533022746438669,0.0,0.09996085084672011,0.0,93.0,0.0859179949878539,0.010047181107305458
461,2.305,-0.014971120114070952,0.10050079692530732,0.004488421729296232,0.0,0.09994132309099232,0.0,93.0,0.08589659068627872,0.010057284149664909
462,2.31,-0.014940692401963008,0.10049580105633826,0.004414776721192656,0.0,0.09991552741065113,0.0,93.0,0.08562233524737893,0.010031973779068646
463,2.315,-0.01490562474709385,0.10048657957092669,0.004344644389609178,0.0,0.09988237205504011,0.0,93.0,0.08579539761061664,0.010040265752867029
464,2.32,-0.014865759462393567,0.10047202995140636,0.004278840812429336,0.0,0.09984071983880556,0.0,93.0,0.08611585844178885,0.010031654993806408
465,2.325,-0.01482164278154514,0.10045114814471562,0.004193429224036959,0.0,0.09978939671891474,0.0,93.0,0.08600462907385233,0.010041137277018697
466,2.33,-0.014773761342244698,0.10042206059281714,0.004130034961672093,0.0,0.09972720000000013,0.0,93.0,0.08543095805847428,0.010053783282157312
467,2.335,-0.01472332956449595,0.10038490422645514,0.004070031302716277,0.0,0.09965290617392943,0.0,93.0,0.08548650453334923,0.010075375182896076
468,2.34,-0.014670304825159138,0.10033902324874333,0.004012676711270322,0.0,0.09956527839950033,0.0,93.0,0.08593625887051184,0.010040912826004653
469,2.345,-0.01461431701487259,0.10028348141503136,0.0039767866994127625,0.0,0.09946307362816015,0.0,93.0,0.08586889675642281,0.010037329865801196
470,2.35,-0.014556216041714318,0.10021874351714548,0.003927917096896589,0.0,0.09934504938164983,0.0,93.0,0.0858655226989091,0.010024877543834956
471,2.355,-0.014496943310022709,0.10014288368874306,0.0038777579982696413,0.0,0.09920997018747157,0.0,93.0,0.08603689690917427,0.010057767831864548
472,2.36,-0.014436839627690259,0.10005550651011734,0.0038446633819190076,0.0,0.09905661367808016,0.0,93.0,0.0855379627637474,0.010022998623716337
473,2.365,-0.014376080347251356,0.09995774050635936,0.003793112432460156,0.0,0.09888377635969714,0.0,93.0,0.08597189967025878,0.010045496965358367
474,2.37,-0.014314582506883318,0.0998471776063667,0.0037097515608668927,0.0,0.09869027905664778,0.0,93.0,0.08567285653226117,0.010035721437931305
475,2.375,-0.014251089458157683,0.09971781035790299,0.003642940579776559,0.0,0.09847497203712018,0.0,93.0,0.0854367606137582,0.01002706168030864
476,2.38,-0.014184852790830395,0.09956849432713696,0.0036188623811555295,0.0,0.0982367398262462,0.0,93.0,0.08661247537833013,0.010085422595243278
