,xtr_0,xtr_1,ytr_0,x_epi_0,x_epi_1,y_epi_0,loss,mean_model,ale_model,epi_model,mean_true,ale_true,x_0,x_1,xte_0,xte_1,mean_modelte,ale_modelte,epi_modelte
0,1.956871146831887e-07,-1.9978912104441852e-07,0.03505800399623203,0.12088972007024774,0.03523403204087161,1.0,5.114445387884744,-0.018750997,0.10362958,8.474752e-09,0.03324757373590325,0.006580965154889737,-7.892726862094976e-18,2.6637953159570543e-17,-0.1,-0.10000000000000002,-4.5825496,0.00047336155,1.0
1,1.5670119421269612e-06,-1.1938566492566132e-06,0.0319557639711544,-0.04269361529610474,-0.04459794362008396,1.0,2.227713305092865,-0.018745538,0.103627205,1.9068189e-08,0.033267660129166994,0.006684506902031131,6.364905504770885e-06,2.1901389869837332e-06,-0.09491525423728817,-0.10000000000000003,-4.556261,0.0008536784,1.0
2,8.375333432874295e-06,1.3913694671356322e-06,0.03584731528647142,-0.028040008502976655,-0.02743023161258942,1.0,-0.33678355789758385,-0.018756082,0.103624955,-1.8008846e-08,0.03318832089907542,0.006385170064566735,-6.1975536309452366e-06,-4.203227643209393e-06,-0.08983050847457627,-0.10000000000000003,-4.5299664,0.001535102,1.0000001
3,1.3825704789780872e-05,6.833841446499315e-06,0.022905616204547098,0.07417132548921487,0.055233675070945065,0.0,0.547720401839184,-0.0187451,0.10361092,3.6017692e-08,0.033067739139222514,0.006519335302789393,1.2791943056272628e-05,2.0514692863831786e-06,-0.08474576271186439,-0.10000000000000002,-4.5036764,0.0027539064,1.0000001
4,2.3201723253882356e-05,2.5945105140320105e-05,0.030519266227313727,0.013655397331759425,0.08479347816125189,1.0,1.3366945190218475,-0.018769905,0.10360017,-2.1186878e-08,0.033173385452404426,0.006167599559176418,-4.494326713823619e-07,-2.0254677855609525e-06,-0.07966101694915252,-0.10000000000000002,-4.4773827,0.0049419487,1.0000001
5,2.6153715451303746e-05,3.762770214360924e-05,0.03885586046471508,0.07860751515196847,-0.029844049833119793,1.0,0.39413447421935344,-0.01877343,0.10357838,3.482593e-08,0.03358550054599473,0.006212187655644794,2.2898512105822578e-05,1.0355605206633255e-05,-0.07457627118644068,-0.10000000000000003,-4.438404,0.00923584,1.0000001
6,2.9048491616750314e-05,4.834276409720161e-05,0.03909533329153485,0.07461352645595581,0.027551369958441978,0.0,-0.08555129882404162,-0.018814389,0.10356428,-3.7077037e-08,0.03327281544174979,0.006286752280163866,1.0022374769430392e-05,1.1535811392633299e-05,-0.0694915254237288,-0.10000000000000002,-4.389288,0.0177889,1.0
7,3.404410089798529e-05,5.779518572592922e-05,0.036979225008856795,0.039834552465000436,0.05882861567679702,1.0,0.2977242996464413,-0.018829262,0.10355078,4.3697934e-08,0.033398309620327214,0.006199292445904493,3.2548353102193644e-05,2.9586837673800487e-05,-0.06440677966101696,-0.1,-4.3076625,0.03395508,1.0
8,0.00010640362559288222,0.00010014659240303841,0.02984172591779606,0.04846703174940843,-0.019924181637740058,1.0,2.204162059759877,-0.018876577,0.103546605,-5.2967195e-08,0.03331874982441725,0.006315253435423388,1.6732102724147898e-05,3.400000552137241e-05,-0.05932203389830509,-0.10000000000000002,-4.21588,0.064245336,0.99999994
9,0.0013868932655788759,0.0001952182221276155,0.036874125238146274,0.0013868932655788759,0.0001952182221276155,0.0,0.33730648465256763,-0.018889831,0.10353757,5.6410062e-08,0.03358301622550575,0.006492642518126377,3.8553229868615294e-05,5.20473705570787e-05,-0.054237288135593226,-0.10000000000000003,-4.30906,0.13608128,1.0000001
10,0.005024901346912431,0.00027802047010366647,0.016046780990188084,-0.040046357180536486,-0.019450873182887008,1.0,-0.0469444697774642,-0.018933967,0.10352418,-3.747429e-08,0.03322190513659169,0.006481251680553525,2.4512186209072767e-05,5.411898920034042e-05,-0.04915254237288138,-0.10000000000000002,-4.387549,0.39401016,1.0000001
11,0.013606186192460316,0.00031358116517588274,0.011246305274570921,0.14515241950626184,0.07252336837804374,1.0,1.4952132313638582,-0.018947119,0.10349176,6.541449e-08,0.03340252871543382,0.00648905580978445,5.273173262275015e-05,6.997281354179844e-05,-0.04406779661016949,-0.10000000000000002,-4.169014,1.8964202,1.0
12,0.014548162151473632,0.000309859759573003,0.020099065549601402,0.1266151806341373,0.13296197322671477,1.0,0.135860147965178,-0.01899952,0.1034431,-5.336445e-08,0.03311204765503263,0.006328093046981179,4.7616231888086715e-05,7.163854629570164e-05,-0.03898305084745764,-0.10000000000000003,-3.8996613,4.1582,1.0
13,0.015522864065319074,0.00030495791024176175,0.03376475892728653,0.0511425345133064,-0.027493600950168173,1.0,0.07991008576211388,-0.019030655,0.10336964,6.3163384e-08,0.03328415462981858,0.0065933200414633455,8.731927243770916e-05,9.046482829946777e-05,-0.03389830508474574,-0.10000000000000002,-3.6344113,6.1246805,0.99999994
14,0.01653010622769629,0.000298316056269383,0.05914879767455995,-0.032280971160390345,0.04920751375218353,1.0,0.2768798207748456,-0.019108072,0.10326636,-6.726834e-08,0.032991004246685905,0.006470944659908892,9.68424239908321e-05,9.644701297758969e-05,-0.028813559322033895,-0.1,-3.3152704,8.275685,1.0
15,0.017570072862700136,0.00029111895637024145,0.09342655962447766,0.00717585076706375,-0.022888780550638477,1.0,0.8942392328417322,-0.019166218,0.10312432,7.388923e-08,0.03316432523420016,0.0063160934155423185,0.00015558129760385198,0.00011900124117713795,-0.023728813559322014,-0.10000000000000002,-3.11349,10.260041,1.0000001
16,0.018642957788070475,0.0002845063508423976,0.09184084297145423,0.1461616262144943,0.08591050121152567,1.0,-0.20226611966120173,-0.01926733,0.102939375,-6.40903e-08,0.03283557302813039,0.006248144979504122,0.0001867232427230776,0.00012613082380165484,-0.01864406779661015,-0.1,-3.1007779,11.20275,1.0000001
17,0.01974653629349676,0.00027769926901806614,0.1223421930458429,0.07436486761749936,0.038869009692348855,0.0,0.24409527070708645,-0.01934123,0.10271018,8.580686e-08,0.03316251288885507,0.006297642529278747,0.00026883761055605836,0.00014611518801574045,-0.013559322033898332,-0.1,-3.1567595,11.861899,1.0000001
18,0.028262922414436287,0.00023510944779337367,0.35268193924307983,0.13751296726225276,0.05173514823776895,1.0,0.22656348462880205,-0.019455291,0.10242543,-7.8656285e-08,0.03273980857410094,0.006346666826814173,0.0003260809535590023,0.00014822243123163205,-0.008474576271186389,-0.10000000000000002,-3.3364701,11.949379,1.0000001
